#    L    TT             EE             BB             TE          
   788   0.247193E+04   0.180731E+02   0.936307E-01  -0.105593E+03
   789   0.247652E+04   0.178459E+02   0.937627E-01  -0.104298E+03
   790   0.248103E+04   0.176246E+02   0.938943E-01  -0.102967E+03
   791   0.248533E+04   0.174054E+02   0.940254E-01  -0.101607E+03
   792   0.248949E+04   0.171906E+02   0.941561E-01  -0.100234E+03
   793   0.249343E+04   0.169802E+02   0.942863E-01  -0.988250E+02
   794   0.249715E+04   0.167733E+02   0.944160E-01  -0.974021E+02
   795   0.250073E+04   0.165693E+02   0.945452E-01  -0.959506E+02
   796   0.250432E+04   0.163704E+02   0.946738E-01  -0.944853E+02
   797   0.250754E+04   0.161744E+02   0.948017E-01  -0.929913E+02
   798   0.251062E+04   0.159834E+02   0.949290E-01  -0.914834E+02
   799   0.251355E+04   0.157968E+02   0.950557E-01  -0.899543E+02
   800   0.251635E+04   0.156137E+02   0.951816E-01  -0.884037E+02
   801   0.251893E+04   0.154356E+02   0.953068E-01  -0.868393E+02
   802   0.252121E+04   0.152619E+02   0.954312E-01  -0.852386E+02
   803   0.252350E+04   0.150917E+02   0.955549E-01  -0.836387E+02
   804   0.252551E+04   0.149273E+02   0.956777E-01  -0.820100E+02
   805   0.252744E+04   0.147671E+02   0.957997E-01  -0.803673E+02
   806   0.252909E+04   0.146112E+02   0.959208E-01  -0.787106E+02
   807   0.253052E+04   0.144611E+02   0.960410E-01  -0.770399E+02
   808   0.253173E+04   0.143160E+02   0.961602E-01  -0.753476E+02
   809   0.253288E+04   0.141758E+02   0.962785E-01  -0.736487E+02
   810   0.253373E+04   0.140407E+02   0.963959E-01  -0.719283E+02
   811   0.253437E+04   0.139105E+02   0.965122E-01  -0.701946E+02
   812   0.253487E+04   0.137867E+02   0.966274E-01  -0.684519E+02
   813   0.253516E+04   0.136665E+02   0.967416E-01  -0.666995E+02
   814   0.253538E+04   0.135527E+02   0.968548E-01  -0.649351E+02
   815   0.253530E+04   0.134438E+02   0.969668E-01  -0.631610E+02
   816   0.253494E+04   0.133406E+02   0.970776E-01  -0.613771E+02
   817   0.253444E+04   0.132424E+02   0.971873E-01  -0.595842E+02
   818   0.253387E+04   0.131506E+02   0.972959E-01  -0.577830E+02
   819   0.253302E+04   0.130637E+02   0.974032E-01  -0.559741E+02
   820   0.253202E+04   0.129825E+02   0.975093E-01  -0.541576E+02
   821   0.253073E+04   0.129062E+02   0.976141E-01  -0.523365E+02
   822   0.252930E+04   0.128370E+02   0.977177E-01  -0.505090E+02
   823   0.252766E+04   0.127727E+02   0.978200E-01  -0.486761E+02
   824   0.252573E+04   0.127148E+02   0.979210E-01  -0.468385E+02
   825   0.252373E+04   0.126618E+02   0.980207E-01  -0.449982E+02
   826   0.252144E+04   0.126159E+02   0.981190E-01  -0.431546E+02
   827   0.251894E+04   0.125749E+02   0.982160E-01  -0.413098E+02
   828   0.251637E+04   0.125403E+02   0.983115E-01  -0.394631E+02
   829   0.251351E+04   0.125120E+02   0.984057E-01  -0.376159E+02
   830   0.251051E+04   0.124894E+02   0.984985E-01  -0.357704E+02
   831   0.250730E+04   0.124723E+02   0.985898E-01  -0.339251E+02
   832   0.250387E+04   0.124609E+02   0.986797E-01  -0.320815E+02
   833   0.250030E+04   0.124558E+02   0.987681E-01  -0.302402E+02
   834   0.249644E+04   0.124563E+02   0.988550E-01  -0.284013E+02
   835   0.249251E+04   0.124638E+02   0.989404E-01  -0.265661E+02
   836   0.248822E+04   0.124763E+02   0.990243E-01  -0.247347E+02
   837   0.248387E+04   0.124950E+02   0.991067E-01  -0.229084E+02
   838   0.247929E+04   0.125201E+02   0.991876E-01  -0.210873E+02
   839   0.247443E+04   0.125508E+02   0.992669E-01  -0.192714E+02
   840   0.246950E+04   0.125885E+02   0.993447E-01  -0.174627E+02
   841   0.246436E+04   0.126311E+02   0.994208E-01  -0.156628E+02
   842   0.245900E+04   0.126792E+02   0.994954E-01  -0.138687E+02
   843   0.245350E+04   0.127337E+02   0.995684E-01  -0.120862E+02
   844   0.244771E+04   0.127945E+02   0.996398E-01  -0.103117E+02
   845   0.244185E+04   0.128601E+02   0.997095E-01  -0.854794E+01
   846   0.243584E+04   0.129335E+02   0.997777E-01  -0.679555E+01
   847   0.242970E+04   0.130110E+02   0.998441E-01  -0.505414E+01
   848   0.242334E+04   0.130949E+02   0.999090E-01  -0.332563E+01
   849   0.241669E+04   0.131843E+02   0.999722E-01  -0.160934E+01
   850   0.241005E+04   0.132800E+02   0.100034E+00   0.936408E-01
   851   0.240311E+04   0.133812E+02   0.100093E+00   0.178276E+01
   852   0.239603E+04   0.134888E+02   0.100152E+00   0.345765E+01
   853   0.238881E+04   0.136012E+02   0.100208E+00   0.511761E+01
   854   0.238137E+04   0.137199E+02   0.100263E+00   0.676126E+01
   855   0.237372E+04   0.138442E+02   0.100316E+00   0.838961E+01
   856   0.236607E+04   0.139725E+02   0.100367E+00   0.100008E+02
   857   0.235813E+04   0.141072E+02   0.100417E+00   0.115942E+02
   858   0.235005E+04   0.142489E+02   0.100465E+00   0.131698E+02
   859   0.234183E+04   0.143932E+02   0.100511E+00   0.147284E+02
   860   0.233353E+04   0.145437E+02   0.100556E+00   0.162670E+02
   861   0.232502E+04   0.146999E+02   0.100598E+00   0.177857E+02
   862   0.231637E+04   0.148608E+02   0.100639E+00   0.192852E+02
   863   0.230757E+04   0.150273E+02   0.100679E+00   0.207635E+02
   864   0.229863E+04   0.151979E+02   0.100716E+00   0.222211E+02
   865   0.228940E+04   0.153740E+02   0.100752E+00   0.236560E+02
   866   0.228040E+04   0.155550E+02   0.100786E+00   0.250689E+02
   867   0.227103E+04   0.157415E+02   0.100819E+00   0.264591E+02
   868   0.226160E+04   0.159321E+02   0.100850E+00   0.278267E+02
   869   0.225202E+04   0.161275E+02   0.100878E+00   0.291709E+02
   870   0.224229E+04   0.163269E+02   0.100906E+00   0.304910E+02
   871   0.223250E+04   0.165312E+02   0.100931E+00   0.317863E+02
   872   0.222256E+04   0.167404E+02   0.100955E+00   0.330576E+02
   873   0.221248E+04   0.169536E+02   0.100977E+00   0.343034E+02
   874   0.220233E+04   0.171716E+02   0.100998E+00   0.355230E+02
   875   0.219204E+04   0.173923E+02   0.101017E+00   0.367179E+02
   876   0.218160E+04   0.176185E+02   0.101034E+00   0.378867E+02
   877   0.217124E+04   0.178481E+02   0.101049E+00   0.390279E+02
   878   0.216059E+04   0.180810E+02   0.101063E+00   0.401423E+02
   879   0.214994E+04   0.183188E+02   0.101075E+00   0.412299E+02
   880   0.213922E+04   0.185599E+02   0.101086E+00   0.422899E+02
   881   0.212835E+04   0.188037E+02   0.101095E+00   0.433210E+02
   882   0.211742E+04   0.190515E+02   0.101102E+00   0.443239E+02
   883   0.210648E+04   0.193035E+02   0.101107E+00   0.452971E+02
   884   0.209533E+04   0.195574E+02   0.101112E+00   0.462429E+02
   885   0.208411E+04   0.198155E+02   0.101114E+00   0.471583E+02
   886   0.207289E+04   0.200769E+02   0.101115E+00   0.480441E+02
   887   0.206152E+04   0.203402E+02   0.101115E+00   0.489002E+02
   888   0.205023E+04   0.206077E+02   0.101112E+00   0.497261E+02
   889   0.203865E+04   0.208764E+02   0.101109E+00   0.505217E+02
   890   0.202714E+04   0.211492E+02   0.101104E+00   0.512855E+02
   891   0.201563E+04   0.214239E+02   0.101097E+00   0.520198E+02
   892   0.200405E+04   0.217006E+02   0.101089E+00   0.527239E+02
   893   0.199233E+04   0.219808E+02   0.101080E+00   0.533962E+02
   894   0.198067E+04   0.222621E+02   0.101069E+00   0.540368E+02
   895   0.196888E+04   0.225454E+02   0.101057E+00   0.546480E+02
   896   0.195708E+04   0.228314E+02   0.101043E+00   0.552267E+02
   897   0.194520E+04   0.231194E+02   0.101028E+00   0.557745E+02
   898   0.193341E+04   0.234087E+02   0.101012E+00   0.562906E+02
   899   0.192153E+04   0.236999E+02   0.100994E+00   0.567743E+02
   900   0.190959E+04   0.239924E+02   0.100975E+00   0.572271E+02
   901   0.189771E+04   0.242861E+02   0.100955E+00   0.576476E+02
   902   0.188576E+04   0.245812E+02   0.100934E+00   0.580364E+02
   903   0.187367E+04   0.248775E+02   0.100911E+00   0.583929E+02
   904   0.186179E+04   0.251743E+02   0.100887E+00   0.587170E+02
   905   0.184976E+04   0.254732E+02   0.100862E+00   0.590089E+02
   906   0.183774E+04   0.257719E+02   0.100836E+00   0.592684E+02
   907   0.182578E+04   0.260712E+02   0.100809E+00   0.594957E+02
   908   0.181390E+04   0.263710E+02   0.100780E+00   0.596915E+02
   909   0.180195E+04   0.266714E+02   0.100751E+00   0.598543E+02
   910   0.178991E+04   0.269732E+02   0.100720E+00   0.599864E+02
   911   0.177795E+04   0.272733E+02   0.100689E+00   0.600855E+02
   912   0.176599E+04   0.275748E+02   0.100656E+00   0.601532E+02
   913   0.175380E+04   0.278754E+02   0.100623E+00   0.601887E+02
   914   0.174198E+04   0.281758E+02   0.100588E+00   0.601934E+02
   915   0.173001E+04   0.284762E+02   0.100553E+00   0.601668E+02
   916   0.171818E+04   0.287757E+02   0.100517E+00   0.601080E+02
   917   0.170628E+04   0.290759E+02   0.100480E+00   0.600192E+02
   918   0.169452E+04   0.293745E+02   0.100442E+00   0.598983E+02
   919   0.168276E+04   0.296723E+02   0.100403E+00   0.597467E+02
   920   0.167100E+04   0.299692E+02   0.100363E+00   0.595637E+02
   921   0.165938E+04   0.302654E+02   0.100323E+00   0.593500E+02
   922   0.164768E+04   0.305600E+02   0.100282E+00   0.591064E+02
   923   0.163606E+04   0.308531E+02   0.100240E+00   0.588329E+02
   924   0.162450E+04   0.311454E+02   0.100197E+00   0.585287E+02
   925   0.161309E+04   0.314355E+02   0.100154E+00   0.581946E+02
   926   0.160160E+04   0.317248E+02   0.100110E+00   0.578320E+02
   927   0.159025E+04   0.320118E+02   0.100066E+00   0.574394E+02
   928   0.157898E+04   0.322974E+02   0.100021E+00   0.570177E+02
   929   0.156770E+04   0.325808E+02   0.999753E-01   0.565682E+02
   930   0.155656E+04   0.328612E+02   0.999292E-01   0.560894E+02
   931   0.154542E+04   0.331410E+02   0.998825E-01   0.555829E+02
   932   0.153442E+04   0.334170E+02   0.998355E-01   0.550486E+02
   933   0.152349E+04   0.336909E+02   0.997879E-01   0.544873E+02
   934   0.151263E+04   0.339633E+02   0.997399E-01   0.538996E+02
   935   0.150184E+04   0.342321E+02   0.996916E-01   0.532834E+02
   936   0.149119E+04   0.344980E+02   0.996429E-01   0.526415E+02
   937   0.148053E+04   0.347618E+02   0.995938E-01   0.519733E+02
   938   0.147002E+04   0.350227E+02   0.995444E-01   0.512794E+02
   939   0.145965E+04   0.352792E+02   0.994948E-01   0.505598E+02
   940   0.144928E+04   0.355336E+02   0.994449E-01   0.498153E+02
   941   0.143904E+04   0.357845E+02   0.993947E-01   0.490458E+02
   942   0.142888E+04   0.360317E+02   0.993444E-01   0.482520E+02
   943   0.141893E+04   0.362754E+02   0.992939E-01   0.474347E+02
   944   0.140905E+04   0.365156E+02   0.992432E-01   0.465930E+02
   945   0.139923E+04   0.367514E+02   0.991924E-01   0.457285E+02
   946   0.138956E+04   0.369844E+02   0.991415E-01   0.448411E+02
   947   0.137996E+04   0.372132E+02   0.990906E-01   0.439322E+02
   948   0.137035E+04   0.374391E+02   0.990396E-01   0.430011E+02
   949   0.136103E+04   0.376593E+02   0.989887E-01   0.420493E+02
   950   0.135177E+04   0.378761E+02   0.989377E-01   0.410759E+02
   951   0.134266E+04   0.380893E+02   0.988868E-01   0.400824E+02
   952   0.133369E+04   0.382982E+02   0.988360E-01   0.390695E+02
   953   0.132478E+04   0.385015E+02   0.987852E-01   0.380366E+02
   954   0.131602E+04   0.387013E+02   0.987346E-01   0.369849E+02
   955   0.130732E+04   0.388962E+02   0.986842E-01   0.359145E+02
   956   0.129876E+04   0.390868E+02   0.986339E-01   0.348255E+02
   957   0.129042E+04   0.392718E+02   0.985839E-01   0.337199E+02
   958   0.128207E+04   0.394519E+02   0.985341E-01   0.325963E+02
   959   0.127401E+04   0.396285E+02   0.984846E-01   0.314561E+02
   960   0.126601E+04   0.397996E+02   0.984353E-01   0.303015E+02
   961   0.125808E+04   0.399657E+02   0.983864E-01   0.291304E+02
   962   0.125036E+04   0.401269E+02   0.983378E-01   0.279448E+02
   963   0.124278E+04   0.402833E+02   0.982896E-01   0.267447E+02
   964   0.123534E+04   0.404341E+02   0.982417E-01   0.255316E+02
   965   0.122797E+04   0.405800E+02   0.981943E-01   0.243048E+02
   966   0.122081E+04   0.407211E+02   0.981474E-01   0.230657E+02
   967   0.121372E+04   0.408573E+02   0.981009E-01   0.218141E+02
   968   0.120676E+04   0.409865E+02   0.980549E-01   0.205510E+02
   969   0.120002E+04   0.411108E+02   0.980094E-01   0.192776E+02
   970   0.119342E+04   0.412304E+02   0.979644E-01   0.179925E+02
   971   0.118688E+04   0.413444E+02   0.979200E-01   0.166979E+02
   972   0.118048E+04   0.414521E+02   0.978762E-01   0.153944E+02
   973   0.117422E+04   0.415542E+02   0.978330E-01   0.140814E+02
   974   0.116817E+04   0.416516E+02   0.977904E-01   0.127594E+02
   975   0.116227E+04   0.417435E+02   0.977485E-01   0.114307E+02
   976   0.115649E+04   0.418284E+02   0.977072E-01   0.100946E+02
   977   0.115086E+04   0.419085E+02   0.976666E-01   0.875235E+01
   978   0.114530E+04   0.419831E+02   0.976267E-01   0.740389E+01
   979   0.114002E+04   0.420522E+02   0.975875E-01   0.605049E+01
   980   0.113480E+04   0.421151E+02   0.975491E-01   0.469195E+01
   981   0.112972E+04   0.421709E+02   0.975114E-01   0.332897E+01
   982   0.112478E+04   0.422229E+02   0.974745E-01   0.196256E+01
   983   0.112006E+04   0.422685E+02   0.974384E-01   0.592768E+00
   984   0.111540E+04   0.423065E+02   0.974031E-01  -0.779712E+00
   985   0.111095E+04   0.423405E+02   0.973686E-01  -0.215447E+01
   986   0.110657E+04   0.423683E+02   0.973349E-01  -0.353055E+01
   987   0.110232E+04   0.423899E+02   0.973021E-01  -0.490806E+01
   988   0.109829E+04   0.424068E+02   0.972702E-01  -0.628585E+01
   989   0.109439E+04   0.424167E+02   0.972391E-01  -0.766264E+01
   990   0.109064E+04   0.424242E+02   0.972089E-01  -0.903989E+01
   991   0.108702E+04   0.424225E+02   0.971797E-01  -0.104156E+02
   992   0.108355E+04   0.424154E+02   0.971513E-01  -0.117899E+02
   993   0.108013E+04   0.424021E+02   0.971238E-01  -0.131620E+02
   994   0.107693E+04   0.423840E+02   0.970973E-01  -0.145306E+02
   995   0.107395E+04   0.423598E+02   0.970717E-01  -0.158963E+02
   996   0.107103E+04   0.423280E+02   0.970471E-01  -0.172578E+02
   997   0.106825E+04   0.422929E+02   0.970234E-01  -0.186158E+02
   998   0.106560E+04   0.422509E+02   0.970006E-01  -0.199675E+02
   999   0.106310E+04   0.422035E+02   0.969789E-01  -0.213143E+02
  1000   0.106074E+04   0.421506E+02   0.969581E-01  -0.226555E+02
  1001   0.105852E+04   0.420916E+02   0.969383E-01  -0.239891E+02
  1002   0.105636E+04   0.420264E+02   0.969195E-01  -0.253157E+02
  1003   0.105442E+04   0.419565E+02   0.969017E-01  -0.266354E+02
  1004   0.105262E+04   0.418804E+02   0.968849E-01  -0.279468E+02
  1005   0.105103E+04   0.417989E+02   0.968691E-01  -0.292484E+02
  1006   0.104950E+04   0.417113E+02   0.968542E-01  -0.305418E+02
  1007   0.104805E+04   0.416182E+02   0.968404E-01  -0.318254E+02
  1008   0.104651E+04   0.415197E+02   0.968276E-01  -0.330987E+02
  1009   0.104533E+04   0.414157E+02   0.968159E-01  -0.343617E+02
  1010   0.104429E+04   0.413071E+02   0.968051E-01  -0.356136E+02
  1011   0.104332E+04   0.411938E+02   0.967954E-01  -0.368538E+02
  1012   0.104249E+04   0.410744E+02   0.967866E-01  -0.380838E+02
  1013   0.104180E+04   0.409510E+02   0.967789E-01  -0.392998E+02
  1014   0.104125E+04   0.408214E+02   0.967722E-01  -0.405043E+02
  1015   0.104070E+04   0.406879E+02   0.967665E-01  -0.416950E+02
  1016   0.104036E+04   0.405482E+02   0.967619E-01  -0.428726E+02
  1017   0.104015E+04   0.404045E+02   0.967582E-01  -0.440366E+02
  1018   0.104002E+04   0.402547E+02   0.967556E-01  -0.451861E+02
  1019   0.103995E+04   0.401017E+02   0.967540E-01  -0.463212E+02
  1020   0.104010E+04   0.399417E+02   0.967534E-01  -0.474413E+02
  1021   0.104031E+04   0.397778E+02   0.967538E-01  -0.485463E+02
  1022   0.104060E+04   0.396100E+02   0.967552E-01  -0.496355E+02
  1023   0.104102E+04   0.394366E+02   0.967576E-01  -0.507061E+02
  1024   0.104151E+04   0.392586E+02   0.967610E-01  -0.517617E+02
  1025   0.104207E+04   0.390773E+02   0.967653E-01  -0.527972E+02
  1026   0.104299E+04   0.388906E+02   0.967707E-01  -0.538172E+02
  1027   0.104376E+04   0.387014E+02   0.967771E-01  -0.548193E+02
  1028   0.104460E+04   0.385074E+02   0.967844E-01  -0.558021E+02
  1029   0.104557E+04   0.383088E+02   0.967926E-01  -0.567680E+02
  1030   0.104662E+04   0.381068E+02   0.968019E-01  -0.577147E+02
  1031   0.104759E+04   0.379009E+02   0.968121E-01  -0.586407E+02
  1032   0.104884E+04   0.376894E+02   0.968232E-01  -0.595514E+02
  1033   0.105010E+04   0.374755E+02   0.968353E-01  -0.604414E+02
  1034   0.105157E+04   0.372589E+02   0.968483E-01  -0.613109E+02
  1035   0.105303E+04   0.370377E+02   0.968622E-01  -0.621614E+02
  1036   0.105457E+04   0.368123E+02   0.968770E-01  -0.629921E+02
  1037   0.105617E+04   0.365845E+02   0.968927E-01  -0.638023E+02
  1038   0.105792E+04   0.363540E+02   0.969093E-01  -0.645921E+02
  1039   0.105973E+04   0.361195E+02   0.969268E-01  -0.653577E+02
  1040   0.106147E+04   0.358817E+02   0.969452E-01  -0.661045E+02
  1041   0.106343E+04   0.356421E+02   0.969643E-01  -0.668271E+02
  1042   0.106538E+04   0.353983E+02   0.969844E-01  -0.675302E+02
  1043   0.106741E+04   0.351519E+02   0.970052E-01  -0.682091E+02
  1044   0.106958E+04   0.349022E+02   0.970269E-01  -0.688678E+02
  1045   0.107167E+04   0.346521E+02   0.970494E-01  -0.695062E+02
  1046   0.107391E+04   0.343979E+02   0.970726E-01  -0.701168E+02
  1047   0.107622E+04   0.341410E+02   0.970966E-01  -0.707146E+02
  1048   0.107845E+04   0.338823E+02   0.971214E-01  -0.712848E+02
  1049   0.108083E+04   0.336216E+02   0.971469E-01  -0.718272E+02
  1050   0.108320E+04   0.333582E+02   0.971731E-01  -0.723495E+02
  1051   0.108565E+04   0.330929E+02   0.972000E-01  -0.728515E+02
  1052   0.108817E+04   0.328257E+02   0.972276E-01  -0.733259E+02
  1053   0.109062E+04   0.325564E+02   0.972559E-01  -0.737802E+02
  1054   0.109314E+04   0.322860E+02   0.972848E-01  -0.742143E+02
  1055   0.109566E+04   0.320144E+02   0.973143E-01  -0.746208E+02
  1056   0.109825E+04   0.317407E+02   0.973445E-01  -0.750073E+02
  1057   0.110091E+04   0.314658E+02   0.973753E-01  -0.753662E+02
  1058   0.110373E+04   0.311904E+02   0.974066E-01  -0.757051E+02
  1059   0.110646E+04   0.309130E+02   0.974385E-01  -0.760165E+02
  1060   0.110920E+04   0.306343E+02   0.974709E-01  -0.763078E+02
  1061   0.111194E+04   0.303557E+02   0.975038E-01  -0.765717E+02
  1062   0.111475E+04   0.300759E+02   0.975372E-01  -0.768156E+02
  1063   0.111741E+04   0.297955E+02   0.975710E-01  -0.770321E+02
  1064   0.112023E+04   0.295146E+02   0.976054E-01  -0.772359E+02
  1065   0.112304E+04   0.292323E+02   0.976401E-01  -0.774124E+02
  1066   0.112578E+04   0.289501E+02   0.976753E-01  -0.775615E+02
  1067   0.112867E+04   0.286681E+02   0.977108E-01  -0.776831E+02
  1068   0.113149E+04   0.283854E+02   0.977467E-01  -0.777848E+02
  1069   0.113431E+04   0.281037E+02   0.977829E-01  -0.778740E+02
  1070   0.113720E+04   0.278205E+02   0.978194E-01  -0.779358E+02
  1071   0.113995E+04   0.275389E+02   0.978562E-01  -0.779701E+02
  1072   0.114277E+04   0.272566E+02   0.978933E-01  -0.779771E+02
  1073   0.114567E+04   0.269751E+02   0.979306E-01  -0.779641E+02
  1074   0.114843E+04   0.266944E+02   0.979682E-01  -0.779312E+02
  1075   0.115126E+04   0.264131E+02   0.980059E-01  -0.778783E+02
  1076   0.115402E+04   0.261332E+02   0.980439E-01  -0.777979E+02
  1077   0.115686E+04   0.258541E+02   0.980819E-01  -0.777050E+02
  1078   0.115955E+04   0.255765E+02   0.981201E-01  -0.775699E+02
  1079   0.116225E+04   0.252989E+02   0.981584E-01  -0.774295E+02
  1080   0.116502E+04   0.250220E+02   0.981968E-01  -0.772692E+02
  1081   0.116765E+04   0.247481E+02   0.982352E-01  -0.770814E+02
  1082   0.117028E+04   0.244748E+02   0.982737E-01  -0.768736E+02
  1083   0.117292E+04   0.242023E+02   0.983122E-01  -0.766457E+02
  1084   0.117556E+04   0.239319E+02   0.983506E-01  -0.763977E+02
  1085   0.117813E+04   0.236629E+02   0.983890E-01  -0.761222E+02
  1086   0.118071E+04   0.233961E+02   0.984274E-01  -0.758414E+02
  1087   0.118321E+04   0.231314E+02   0.984657E-01  -0.755182E+02
  1088   0.118565E+04   0.228666E+02   0.985039E-01  -0.751898E+02
  1089   0.118809E+04   0.226054E+02   0.985419E-01  -0.748337E+02
  1090   0.119047E+04   0.223463E+02   0.985798E-01  -0.744723E+02
  1091   0.119285E+04   0.220886E+02   0.986175E-01  -0.740758E+02
  1092   0.119523E+04   0.218329E+02   0.986551E-01  -0.736665E+02
  1093   0.119747E+04   0.215808E+02   0.986924E-01  -0.732369E+02
  1094   0.119957E+04   0.213299E+02   0.987295E-01  -0.727944E+02
  1095   0.120183E+04   0.210834E+02   0.987663E-01  -0.723390E+02
  1096   0.120394E+04   0.208374E+02   0.988028E-01  -0.718558E+02
  1097   0.120598E+04   0.205949E+02   0.988390E-01  -0.713522E+02
  1098   0.120803E+04   0.203559E+02   0.988749E-01  -0.708356E+02
  1099   0.121001E+04   0.201196E+02   0.989104E-01  -0.703059E+02
  1100   0.121193E+04   0.198868E+02   0.989456E-01  -0.697558E+02
  1101   0.121378E+04   0.196560E+02   0.989804E-01  -0.691903E+02
  1102   0.121570E+04   0.194287E+02   0.990148E-01  -0.686072E+02
  1103   0.121742E+04   0.192048E+02   0.990487E-01  -0.680095E+02
  1104   0.121914E+04   0.189850E+02   0.990822E-01  -0.673956E+02
  1105   0.122072E+04   0.187680E+02   0.991152E-01  -0.667677E+02
  1106   0.122230E+04   0.185536E+02   0.991477E-01  -0.661244E+02
  1107   0.122382E+04   0.183433E+02   0.991797E-01  -0.654671E+02
  1108   0.122528E+04   0.181357E+02   0.992112E-01  -0.647964E+02
  1109   0.122659E+04   0.179300E+02   0.992421E-01  -0.641117E+02
  1110   0.122791E+04   0.177306E+02   0.992725E-01  -0.634144E+02
  1111   0.122909E+04   0.175346E+02   0.993022E-01  -0.627037E+02
  1112   0.123035E+04   0.173419E+02   0.993314E-01  -0.619818E+02
  1113   0.123140E+04   0.171540E+02   0.993599E-01  -0.612464E+02
  1114   0.123239E+04   0.169687E+02   0.993878E-01  -0.605005E+02
  1115   0.123338E+04   0.167882E+02   0.994150E-01  -0.597440E+02
  1116   0.123431E+04   0.166118E+02   0.994415E-01  -0.589762E+02
  1117   0.123509E+04   0.164394E+02   0.994673E-01  -0.581985E+02
  1118   0.123581E+04   0.162718E+02   0.994924E-01  -0.574094E+02
  1119   0.123654E+04   0.161074E+02   0.995167E-01  -0.566118E+02
  1120   0.123714E+04   0.159478E+02   0.995403E-01  -0.558050E+02
  1121   0.123766E+04   0.157922E+02   0.995631E-01  -0.549881E+02
  1122   0.123812E+04   0.156406E+02   0.995852E-01  -0.541640E+02
  1123   0.123844E+04   0.154945E+02   0.996064E-01  -0.533321E+02
  1124   0.123878E+04   0.153516E+02   0.996268E-01  -0.524922E+02
  1125   0.123897E+04   0.152134E+02   0.996463E-01  -0.516443E+02
  1126   0.123910E+04   0.150800E+02   0.996650E-01  -0.507907E+02
  1127   0.123916E+04   0.149505E+02   0.996828E-01  -0.499304E+02
  1128   0.123916E+04   0.148264E+02   0.996997E-01  -0.490650E+02
  1129   0.123909E+04   0.147070E+02   0.997158E-01  -0.481929E+02
  1130   0.123881E+04   0.145915E+02   0.997309E-01  -0.473162E+02
  1131   0.123862E+04   0.144808E+02   0.997450E-01  -0.464358E+02
  1132   0.123828E+04   0.143747E+02   0.997583E-01  -0.455501E+02
  1133   0.123781E+04   0.142740E+02   0.997705E-01  -0.446612E+02
  1134   0.123735E+04   0.141772E+02   0.997818E-01  -0.437683E+02
  1135   0.123674E+04   0.140851E+02   0.997921E-01  -0.428722E+02
  1136   0.123608E+04   0.139983E+02   0.998014E-01  -0.419750E+02
  1137   0.123535E+04   0.139155E+02   0.998097E-01  -0.410738E+02
  1138   0.123455E+04   0.138388E+02   0.998169E-01  -0.401721E+02
  1139   0.123369E+04   0.137652E+02   0.998231E-01  -0.392677E+02
  1140   0.123269E+04   0.136978E+02   0.998283E-01  -0.383635E+02
  1141   0.123163E+04   0.136335E+02   0.998324E-01  -0.374580E+02
  1142   0.123050E+04   0.135753E+02   0.998354E-01  -0.365526E+02
  1143   0.122931E+04   0.135210E+02   0.998374E-01  -0.356480E+02
  1144   0.122791E+04   0.134713E+02   0.998383E-01  -0.347442E+02
  1145   0.122658E+04   0.134278E+02   0.998380E-01  -0.338411E+02
  1146   0.122512E+04   0.133880E+02   0.998367E-01  -0.329394E+02
  1147   0.122360E+04   0.133537E+02   0.998343E-01  -0.320398E+02
  1148   0.122194E+04   0.133232E+02   0.998307E-01  -0.311422E+02
  1149   0.122028E+04   0.132981E+02   0.998260E-01  -0.302481E+02
  1150   0.121849E+04   0.132776E+02   0.998202E-01  -0.293567E+02
  1151   0.121670E+04   0.132617E+02   0.998132E-01  -0.284686E+02
  1152   0.121470E+04   0.132504E+02   0.998051E-01  -0.275847E+02
  1153   0.121279E+04   0.132445E+02   0.997958E-01  -0.267054E+02
  1154   0.121073E+04   0.132432E+02   0.997854E-01  -0.258295E+02
  1155   0.120862E+04   0.132464E+02   0.997738E-01  -0.249589E+02
  1156   0.120636E+04   0.132536E+02   0.997611E-01  -0.240944E+02
  1157   0.120403E+04   0.132653E+02   0.997471E-01  -0.232345E+02
  1158   0.120172E+04   0.132824E+02   0.997321E-01  -0.223814E+02
  1159   0.119934E+04   0.133033E+02   0.997158E-01  -0.215342E+02
  1160   0.119674E+04   0.133296E+02   0.996984E-01  -0.206951E+02
  1161   0.119423E+04   0.133598E+02   0.996798E-01  -0.198619E+02
  1162   0.119158E+04   0.133945E+02   0.996601E-01  -0.190368E+02
  1163   0.118886E+04   0.134339E+02   0.996391E-01  -0.182197E+02
  1164   0.118616E+04   0.134778E+02   0.996170E-01  -0.174105E+02
  1165   0.118331E+04   0.135256E+02   0.995938E-01  -0.166092E+02
  1166   0.118032E+04   0.135780E+02   0.995693E-01  -0.158172E+02
  1167   0.117742E+04   0.136343E+02   0.995437E-01  -0.150346E+02
  1168   0.117437E+04   0.136952E+02   0.995170E-01  -0.142605E+02
  1169   0.117133E+04   0.137600E+02   0.994890E-01  -0.134978E+02
  1170   0.116823E+04   0.138286E+02   0.994600E-01  -0.127436E+02
  1171   0.116498E+04   0.139019E+02   0.994297E-01  -0.120007E+02
  1172   0.116175E+04   0.139790E+02   0.993984E-01  -0.112684E+02
  1173   0.115844E+04   0.140601E+02   0.993658E-01  -0.105466E+02
  1174   0.115507E+04   0.141442E+02   0.993322E-01  -0.983642E+01
